What is the commonality between Hersilia and Horae?	Text	65
Do the mannequins at both the Texas High School Football Hall of Fame and the Manitoba baseball hall of fame museum have heads?	MM	64
What is the commonality between Hydronium and Sulfamic acid?	Text	65
Do the mannequins wearing the traditional summer clothing of the Belarusian peasants, XIXth century at the Museum of Belarusian Folk Art have faces?	MM	64
What is the commonality between PPE and diving equipment?	Text	65
Do the men and women of Oxford University wear the same piece of clothing for academic dress?	MM	64
What is the commonality between Parachlorobenzotrifluoride and Acetonitrile?	Text	65
Do the men have grey hair in both Antoine Paris by Rigaud and Portrait of a Young Man?	MM	64
What is the commonality between Phaedrus and Phaedo?	Text	65
Do the men have mustaches or beards in Antoine Pesne's self portrait and Portrait of a Young Man?	MM	64
What is the commonality between Sarcosuchus and Sarcomastigophora?	Text	65
Do the men in Self-portrait of British painter Charles Dukes and Self-portrait of Oliver Ingraham Lay both have mustaches?	MM	64
What is the commonality between St Andrews Cathedral and Elgin catherdrals?	Text	65
Do the men in both Self-Portrait with a Straw Hat (1887) by Vincent Van Gogh and The Smoker (Le Fumeur) (1888) by Vincent Van Gogh have their heads covered?	MM	64
What is the commonality between bootes void and CMB cold spot?	Text	65
Do the men's Lithuanian traditional costumes in Aukštaitija region. Exhibition in Kyiv come with a hat or is there no hat?	MM	64
What is the commonality between kebab and Souvlaki?	Text	65
Do the mouflon and the Herdwick interact with each other in their native habitats?	Text	64
What is the commonality between stole and train?	Text	65
Do the multiple wives of the Benin King traditionally dress in the same colors when making royal appearances?	MM	64
What is the commonality between the characters portrayed by Cory Monteith and the one by Jenna Ushkowitz in the Tv show Glee?	Text	65
Do the mushrooms Sromotnik bezwstydny and Bridal Veil Fungus both have caps that are nearly as thick as their stalks?	MM	64
What is the commonality between visible light imaging and full spectrum photography?	Text	65
Do the musée Matisse in Nice and the Musée des Beaux-Arts both not have small trees in pots out in front?	MM	64
What is the composition of the street in front of the Lincoln Memorial?	MM	59
Do the mythological characters Apheidas and Antenor originate from the mythology of the same country?	Text	64
What is the configuration of the White Trillium's petal edge?	MM	61
Do the names of the Majestic Hotel and the Novel Hotel appear on their buildings the same number of times?	MM	64
What is the continent that encompasses both the country of Mikhail Osipovich Eisenstein's birth and the country that the theory of Historism developed in?	Text	34
Do the names of the victorious party in the 1926 US House of Representatives election and the 1951-52 Indian general election share any words in common?	Text	64
What is the core difference between AMEDD and Academy of Health Sciences?	Text	65
Do the national costumes Icelandic men wear feature buttons?	MM	64
What is the cost of getting the fish filleted at Pike Place Market?	MM	20
Do the naves of the Malta, St John's Pro-Cathedral and the Holy Family Cathedral in Orange, California have similarly shaped ceilings?	MM	64
What is the cost of meal deal for child in Seuss Landing ?	MM	20
Do the neon billboards and storefront signs light up during daytime at the Western part of 42nd Street, Manhattan, New York City?	MM	64
What is the country of origin of both Harry Leslie Smith and Daniel Campbell Smith?	Text	31
Do the neon shop signs light up during the daytime at SF's Tenderloin O'Farrell St.?	MM	64
What is the country of the flag flying on the roof of The Stockyards Hotel?	MM	31
Do the numbers in the mountain bike racers' bikes only comprised of numbers?	MM	64
What is the county seat of the county where Racetrack Playa is located?	Text	33
Do the numbers on the exterior wall of the apartment building at 355 Kings Road in Chelsea, London appear closer to the top or bottom of the building?	MM	64
What is the county seat of the county where the highest peak in Nevada is located?	Text	33
Do the old and new Florida capitol buildings both have dolphin sculptures in front of them?	MM	64
What is the creature on top of the light fixture at the Els Quatre Gats entrance in Barcelona?	MM	39
Do the olympic stadiums in London and Montreal both have a roof cover?	MM	64
What is the culinary name for the meat of the animal that can have its loin cut along the dorsal side of the rib cage?	Text	9
Do the one-way streets in Prague vary in number of lanes of traffic?	MM	64
What is the culture called in Western civilization where saints and martyrs were popular and is also another term for a person's first name in English Speaking cultures?	Text	9
Do the organs at St. Mary Redcliffe church in Bristol, England and Blessed Sacrament Catholic Church in New York City have the same amount of tiers of keys?	MM	64
What is the cup-shaped part of the Nepenthes?	MM	61
Do the orthemis ferruginea and the tiger dragonfly both have transparent wings?	MM	64
What is the darkest body part of the blue-winged warbler aside from its eyes?	MM	35
Do the osteons in the bones produce blood cells for the blood system?	Text	64
What is the design pattern on the inside of Common Foxglove flowers?	MM	61
Do the oval shapes above the columns by the statue at the entrance to Selfridges Department Store appear on at least two sides of the building?	MM	64
What is the device between the windshield and the roof panel on the 2017 Cadillac Escalade?	MM	59
Do the oyster catcher and the white-necked jacobin both have a long beak?	MM	64
What is the diagnosis given when large B-cells form clusters or sheets in the cancer that frequently affects mucosal sites in the stomach?	Text	45
Do the pagodas in Chinatown London and Qianmen  Beijing both remain dark at night?	MM	64
What is the difference at the Eiffel Tower during the day and at night?	MM	65
Do the paintings "Assumption of Mary" and "Madonna and Child Enthroned with Saints" both have one angel or more than one angel depicted?	MM	64
What is the difference between Glasgow docks and Shipping on Clyde paintings?	MM	65
Do the paintings "Young Girls at the Piano" and "Les deux soeurs" each depict the same number of people?	MM	64
What is the difference between Lotte World in Seoul during the day and at night?	MM	65
Do the paintings Coronation of Alexander II and Russian Tea by Irving R. Wiles feature women in long dresses?	MM	64
What is the difference between a Gerdy's Tubercle and a girder?	Text	65
Do the paintings Der heilige Hieronymus by Anthony van Dyck and Mademoiselle Riviere by Jean Auguste Dominique Ingres both show people who are spending time outdoors?	MM	64
What is the difference between a ring crane and a ringer?	Text	65
Do the paintings Gallery of Views of Modern Rome and Jerusalem Mural both have columns in them?	MM	64
What is the difference between acoustic beats and filmmaking beats?	Text	65
Do the paintings Kneeling Angel by Bernardo di Stefano Rosselli and Angel of the Dawn by Abbott Handerson Thayer depict only one angel?	MM	64
What is the difference between an Old Fashioned glass and a cocktail glass?	Text	65
Do the paintings Korovin On Balcony and Spoiled Child by Jean-Baptiste Greuze show scenes that are taking place indoors?	MM	64
What is the difference between protein encoded by the PLG gene and plasminogen?	Text	65
Do the paintings Spanish Woman by Gustave Courbet and To the Return of Times Lost by Charles Amable Lenoir show women with very long hair?	MM	64
What is the difference between service-oriented software and service-oriented programming?	Text	65
Do the paintings The Assassination of Marat and The Death of the Last Confessor of Louis XVI both show an ill person with a white head covering?	MM	64
What is the difference between the "Gee, Your Hair Smells Terrific" shampoo and conditioner bottles?	MM	65
Do the paintings The Bather and Portrait of the Actor Grandval both show a fountain and a statue?	MM	64
What is the difference between the Metropolitan Museum of Art and the American Folk Art Museum façade?	MM	65
Do the paintings The Parisian Life by Juan Luna and Mademoiselle Guimard as Terpsichore by Jacques-Louis David show women who are wearing pants?	MM	64
What is the difference between the Mickey ferris wheel during the day and at night at the Pixar Pier?	MM	65
Do the paintings The Smoker and Self-Portrait with a Straw Hat both depict a man with a moustache and a hat?	MM	64
What is the difference between the Olympic Mountains and Mountains called Olympus.	Text	65
Do the paintings surrounding the main dome of Saint Peter's Basilica in Rome have gold in them?	MM	64
What is the difference between the PAI-1 inhibitors Annonacinone and serpen E1?	Text	65
Do the parallel defines part of the border between Libya and Sudan and the meridian 60 degrees west of Greenwich traverse any of the same oceans?	Text	64
What is the difference between the direction of Lily Flowers and the Globe Candytuft?	MM	65
Do the participants in a Gerewol beauty contest or the participants in a wrestling competition in Tos Bulak wear less clothing?	MM	64
What is the difference between the grill on the Bugatti Veyron and the grill on the Bugatti Veyron Grand Sport?	MM	65
Do the participants in the Marine Corps Community Services’ annual Sprint Triathlon Relay and Kids Triathlon wear their numbers on the front or back?	MM	64
What is the difference between the hats for the French Foreign Legion's band at the Bastille Day 2013 military parade in Paris and the hats of the Men of the 2nd Foreign Parachute Regiment at the same event?	MM	65
Do the pavilion of Chulalongkorn and the new Sala-Thai II have the same proportion of red to gold sections on their roofs?	MM	64
What is the difference between the images of the eagles on the US 1 dollar coin in 1882 and 1923?	MM	65
Do the people depicted in Double Portrait by Francis Cotes and Last Self-portrait by Rippl all wear hats?	MM	64
What is the difference between the median plane and the coronal plane?	Text	65
Do the people depicted in the Monument à Watteau by Henri Désiré both have complete bodies?	MM	64
What is the difference between the men's National Fire Service uniform and the Women's Royal Naval Service uniform?	MM	65
Do the people depicted in the Wikipedia Monument and the Momo sculupture have bare feet?	MM	64
What is the difference between the roofs of the Trump Tower and the Bank of America Tower?	MM	65
Do the people featured in Jacques-Louis David's self portrait and the painting Portrait de la marquise d'Orvilliers by Jacques-Louis David have the same color hair?	MM	64
What is the difference between the street signs in West Hollywood and the street signs in Beverly Hills?	MM	65
Do the petals of Anigozanthos manglesii have pouch like spaces in them?	MM	64
What is the difference between the window frames on Bloomingdale's building in Soho and the building at 485 Broome Street?	MM	65
Do the petals of a Red Hot Poker flower spread out in a star pattern?	MM	64
What is the difference between what Paavo Nurmi wore to light the torch and what the relay runners wore in 1996?	MM	65
Do the petals of the  Geranium arboreum curl or stick straight out?	MM	64
What is the difference in height between the Tokyo Tower in Japan and the San Jacinto monument in U.S.A.?	Text	19
Do the petals of the Adenophora liliifolia stand straight or droop?	MM	61
What is the difference in height between the Tokyo tower in Japan and The Belcher's Tower 1 in Hong Kong?	Text	19
Do the petals of the Bougainvillea flowers form a cup shape?	MM	64
What is the difference in height between the tallest building in Jackonsville, FL and the tallest building in Miami, FL?	Text	19
Do the petals of the Cypripedium acaule and the Hygrophila schulli Acanthaceae grow in a circular pattern?	MM	64
What is the difference in orientation between the Expedition 37 and Expedition 21 team photos?	MM	65
Do the petals of the Foxglove and the purple iris flowers both have stripes?	MM	64
What is the difference in the Navy Pier Ferris Wheel between day and night?	MM	65
Do the petals of the Grey-Headed Coneflower grow downward or upward?	MM	64
What is the difference in the Union Station in Denver between day and night?	MM	65
Do the petals of the Japanese Honeysuckle grow in a circular pattern?	MM	64
What is the difference in the costumes worn by dancers in Danseuse basculant and Edgar Degas The Dance Class?	MM	65
Do the petals of the Purple coneflower grow downward or upward?	MM	64
What is the difference in year placement on the 1796 dollar and the 1933 Double Eagle?	MM	65
Do the petals on a Fritillaria imperialis point downwards or upwards?	MM	61
What is the difference with the St. Louis arch between night and day?	MM	65
Do the petals on both water lilies and Bush Pizzazz flowers have smooth surfaces?	MM	64
What is the different in the concentration of energy between grave or acute classifications in phonetics?	Text	65
Do the pillars have a ribbed texture on both the Temple at Escrick Park and the neoclassical architecture in Montsec?	MM	64
What is the digit that is shared between the player numbers of Chris Porter and Billy Gilmour on their uniforms?	MM	26
Do the pitchers of the Nepenthes albomarginata plant have a cylindrical or conical shape?	MM	64
What is the digital modulation process which conveys data by changing the phase of a constant frequency reference signal through a finite number of phases?	Text	61
Do the planes LC-130 at the New York National Guard landing at Williams Field and C-130 South Pole landing at the south pole share the same stripe on their tail?	MM	64
What is the dinosaur skeleton's tail mounted on at the Museum National D'histoire Naturelle?	MM	59
Do the players for Manchester City wear the same color socks each game?	MM	64
What is the direction of the pyramid building on Notre-Dame Island's Canada Pavilion?	MM	29
Do the political views of the United States People's Party from the late-19th century align with those of Hlinka's Slovak People's Party?	Text	64
What is the distance between the city in Mali that Islamist groups gained control of in 2012 and Timbuktu?	Text	19
Do the portraits of Pietro Bembo and Baldassare Castiglione both have a beard?	MM	64
What is the distance in years and days between the birth of Jorge Molina and Jorge Ortiz?	Text	19
Do the portraits on the far wall of the Hall at Christ Church in Oxford depict people sitting or standing?	MM	64
What is the distance of La Grande Arche from one of the most famous monuments in Paris that stands at the end of Champs-Elysees?	Text	19
Do the quinton and the violin both have f holes on both sides of the bridge?	MM	64
What is the distinguishing feature of Sterne's fictional character whose name is derived from the German words for "chamber pot" and "manure heap"?	Text	39
Do the races 6 hours of Spa-Francorchamps and the Formula One Belgian Grand Prix take place at different venues?	Text	64
What is the dog tied to in Old Horses with a Dog in a Stable?	MM	9
Do the regions of the vertebrae and the sections of the lower leg each have respective similarity to one another?	Text	46
What is the dominant color of Antelope Canyon?	MM	40
Do the ride cars go upside-down at multiple points in the ride Dragon Challenge at Universal Studios' Island of Adventure?	MM	64
What is the dominant color of both the 2016 Olympic Torch and 2018 Winter Olympic Torch?	MM	40
Do the riders in both Bartolomeo Colleoni's, statua equestre del Verrocchio in Venezia and Bartolomeo Colleoni's di Andrea Verrocchio laterale wear helmets?	MM	64
What is the dominant color of the body fur of both the Nilgiri Langur and the Silvery Gibbon?	MM	40
Do the right and left wings of the City and County Building in Denver have a curved shape?	MM	61
What is the dominant color of the seats in the Maracana Stadium?	MM	40
Do the right gastric artery and the inferior epigastric vein both anastomose with other veins or arteries?	Text	64
What is the dominant color on the exterior of the Beinecke Rare Book & Manuscript Library?	MM	40
Do the rims of the Cadillac Escalade each have more than 4 spokes?	MM	64
What is the dominant variety of trees planted in front of both the Cineleisure Orchard building and the Mandarin Hotel in Singapore?	MM	49
Do the rims of the Porsche GT2 "Red Angel" match the color of the car?	MM	64
What is the dominate interior color in Fuzzy's Mexican Restaurant?	MM	40
Do the rims on the wheels of the Nissan Juke Concept 2018 McLaren 720S V8 S-A 4.0 share the same color?	MM	64
What is the door made of at Chicken Cottage on North End Road in Fulham?	MM	53
Do the river Avon and the river Usk both flow into a common place?	Text	64
What is the door to the garden at the Petit Palais made of?	MM	53
Do the rivers meander at the Grand Canyon?	MM	64
What is the door to the garden of the Petit Palais made of?	MM	53
Do the road signs on Gotthard Tunnel follow European conventions?	Text	64
What is the duration of the musical note whose British name is derived from the Latin for "very small", relative to the duration of the musical note whose British name is derived from the Latin for "half-short"?	Text	9
Do the rocks on Big Thunder Mountain go higher than the train goes?	MM	64
What is the eagle resting on in the 1907G $10 Indian Head coin?	MM	61
Do the roof top pools at the Hotel Don Paco and the NH Calderon Hotel both have the same colored lounge chairs.	MM	64
What is the endangered language of the ethnic minority in Georgia, known as the Ts’ova-Tush?	Text	48
Do the roofs of both Casa Pia Batlló and Casa Queraltó have spires?	MM	64
What is the event called when multicellular eukaryotic organisms decline widely and rapidly on Earth?	Text	9
Do the safetymen use protective gear in the game?	Text	64
What is the exact date of birth of the golfer who became the oldest winner in European Tour history in 2014 when he was 50 years old?	Text	15
Do the same color trolleys run down both Hauptbahnhof Zürich and Bahnhofstrasse - Uraniastrasse - Beatengasse?	MM	64
What is the exact wording on the signs the people are holding on the "I'm a Man" mural in Memphis?	MM	61
Do the same kind of trees surround the Museo Nacional de Bellas Artes on all sides?	MM	64
What is the exterior color of Palomares del Campo?	MM	40
Do the same number of clocks appear on the front of the National City Christian Church and the Cathedral in Vác?	MM	64
What is the exterior color of Samray Church in Bangkok?	MM	40
Do the same number of statues in front of the St. Charles Church in Vienna and the Palermo Piazza have water coming out of them?	MM	62
What is the exterior color of the TMB Harmonica bus front?	MM	40
Do the same statues appear on the wall by the flag inside of Galeries Royales that appear on the wall by the flag outside?	MM	64
What is the exterior difference between the James New York SoHo hotel and the Trump Tower in New York?	MM	65
Do the same type of trees grow near Peoria City Hall as by Peoria Waterworks?	MM	64
What is the exterior entrance of the Coast store on Oxford Street in London made of?	MM	34
Do the same video game characters appear on the white and red Sega building and the Club Sega building?	MM	64
What is the exterior of Fort Morgan City Hall predominantly made of?	MM	53
Do the same words appear on both sides of the spoiler on the A.J. Foyt car at the Indianapolis Motor Speedway Museum?	MM	64
What is the exterior of the Berlin Hauptbahnhof train station made of?	MM	64
Do the scarlet macaw and the brown-breasted barbet both have solid colored beaks?	MM	64
What is the exterior of the Bird's Nest at the Olympic Stadium in Bejing, China made of?	MM	61
Do the sculptures at Adler Planetarium campus and the Richard Oglesby Monument both depict human forms?	MM	64
What is the exterior of the Capers CME Church in Nashville, TN and the West End Church of Christ Silver Point made of?	MM	61
Do the seats at Tokyo National Stadium have a back or are they unbacked?	MM	61
What is the exterior of the Chatelet Les Halles building made of?	MM	61
Do the seats at the Chipotle in Fredericksburg, VA and the ones depicted in the drawing of Ort's Bar, Grill, and Venetian Room all have backs on them?	MM	64
What is the exterior of the Christ Church congressional chapel made from?	MM	53
Do the seats for the Captain America and the Moto Guzzi Eldorado 850 motorcycles both have seatbacks?	MM	64
What is the exterior of the Church of the Holy Sepulchre in Jerusalem made of?	MM	61
Do the short walls of the Shah mosque in Tehran, Iran have more levels of arches than the shorter walls of the Jameh Mosque of Isfahan, Iran?	MM	64
What is the exterior of the Devon Energy Center in downtown Oklahoma City made of?	MM	64
Do the shorts and jersey of the players on the 2008 USA Olympic team have the Nike logo on them?	MM	64
What is the exterior of the IDS Center in Minneapolis and the Eighth Avenue Place in Calgary made of?	MM	61
Do the sides of both the Seagram Building and the Leo Burnett building have columns on the corners that jut out from the middle?	MM	64
What is the exterior of the ITT Technical Institute Canton, Michigan campus building made of?	MM	61
Do the sides of the Barber quarter from 1914 and the 1804 silver dollar that have faces on them have the same number of stars or different?	MM	64
What is the exterior of the One World Trade Center made of?	MM	53
Do the sides of the Shangri-La Towers appear straight all the way to the top?	MM	64
What is the exterior of the church of St Margaret of Antioch made of?	MM	53
Do the sidewalks have the same tile pattern in Plaza de Santa Ana and in front of Metropolis in Madrid?	MM	64
What is the exterior surface of the National Institute of Advanced Industrial Science and Technology?	MM	59
Do the signs for both Sony and Ricom both light up with the same color at night?	MM	64
What is the exterior surface of the pyramid at the Rock and Roll Hall of Fame Museum in Cleveland, Ohio made of?	MM	59
Do the signs for both the OK Theatre in Enterprise and the Pollard Theatre in Guthrie appear to be professionally painted?	MM	34
What is the exterior wall made of on the building that the I'm a Man mural is painted on?	MM	53
Do the signs for the Apple Store on North Michigan Avenue and the Apple Store on Fifth Avenue in New York City both hang?	MM	64
What is the facade of both the DCU Center Convention and the ICC Sydney Convention Center made of?	MM	59
Do the signs on the front of the building of both the Dixie Greyhound bus lines company on Main Street in Memphis and the Blues Cafe on Beale Street in Memphis have red letters?	MM	64
What is the facade of the Uniqlo Flagship Store made of?	MM	53
Do the ski jumps at Callaghan Valley begin at the same altitude?	MM	64
What is the farthest residents of Sherbrooke can be from the ocean with out leaving the province they live in?	Text	19
Do the small anal valves have a continuous peritoneal fold lies outside the colonic/mesocolic complex?	Text	64
What is the fictionality difference between John Partridge and Alan Partridge?	Text	65
Do the small windows above the statue on the Prague Astronomical Clock always display the same object?	MM	64
What is the figure holding in both the Civil War Memorial in Bethel and the Hamilton Georgia Civil War Monument?	MM	39
Do the snail kite and the Eurasian collared dove have the same eye color?	MM	64
What is the figure leaning against in both the War Memorial in Winchester and the Soldier's Monument for American Civil War in Granby?	MM	59
Do the soccer balls used in the FIFA World Cup always have the same pattern?	MM	64
What is the figure on top of the sign for Carnival Festival at the Efteling wearing on its head?	MM	59
Do the solar panels of the Soyuz TMA-7 spacecraft and the Progress M-52 display the same pattern?	MM	64
What is the first flag displayed directly behind the Olympic Symbol in Centennial Olympic Park in Atlanta, GA?	MM	61
Do the spires beside the Crystal Cathedral in Garden Grove and the Holy Family Cathedral in Orange, California have crosses on them both?	MM	64
What is the first floor of the building at 115-119 8th Avenue Adams made from?	MM	34
Do the spires on the buildings in The Wizarding world of Harry Potter have round tips	MM	64
What is the first name of Fulvius Junius Quietus and Cornelius Celsus?	Text	27
Do the square tiles on the facade of the Rock and Roll Hall of Fame run diagonally on at least two walls?	MM	64
What is the first name of the individual who had a short narrative about himself in the New Testament that is Hellenised as Symeon?	Text	61
Do the staircases of Casa Lleó Morera and Casa de Sefarad contain more than one set?	MM	64
What is the first name of the maternal grandmother of the actress whose paternal grandfather was George Dolenz?	Text	27
Do the stairs go all the way around on all sides of MIT Kresge Auditorium?	MM	64
What is the first step of the reaction that Diazo compounds are intermediates in?	Text	61
Do the stairs in front of the Aqua Building lead to the river in Chicago?	MM	64
What is the first word of the text seen in the painting behind Nicolas Poussin in his self portrait?	MM	9
Do the stairs leading to the Kresge Auditorium have railings?	MM	64
What is the first word on the blue beam above the entrance to the City Hospital in Birmingham?	MM	9
Do the stairs leading up to the front entrances of the Peabody Museum and Schlesinger Library have the same number of steps?	MM	64
What is the first word on the red sign for the Roman tombstones in the Grosvenor Museum?	MM	9
Do the stairs leading up to the front of Ragley Hall approach it straight on?	MM	64
What is the flag seen from one of the roofs of the buildings within the Circuit of the Americas ?	MM	9
Do the stairs of both the Kimbell Art Museum and the Amon Carter Museum of American Art have handrails?	MM	64
What is the floor made of in the French National Museum of Natural History in Paris?	MM	53
Do the stalks of a Mycena leaiana grow straight up or are they curved?	MM	61
What is the floor made of in the food court of the West Edmonton Mall?	MM	53
Do the stamens on wild columbines protrude out further than the petals?	MM	64
What is the floor of the Smithsonian Art Museum made of?	MM	53
Do the stanchions in front of the Arco della Pace in Milan and the Schermerhorn both have chain between them?	MM	64
What is the foremost girl in a 1905 Edgar Degas two dancers painting holding?	MM	39
Do the stars of the Turkmenistan flag represent more areas than the stars of the American flag?	Text	64
What is the form of tomography used that uses the same technology as a sonogram?	Text	61
Do the stars on the 1852 gold dollar completely or partially encircle the rim of the coin?	MM	64
What is the four-legged, blue box in front of the Odd Fellows Building in Malden Massachusetts?	MM	9
Do the state Niki Christoff was born in and the country Nicole Zefanya was born in start with the same letter or a different letter?	Text	64
What is the fourth largest company has it's headquarters in the city where the Seine, Oise, Marne and Yerres rivers meet?	Text	28
Do the statue of Cicero at the courthouse in Rome and the Ugo Bossi statue in Bologna have the same arm extended horizontally?	MM	64
What is the full name of a Filipino Historian that has a nickname that is identical to the last name of the first CEO of Google Ventures?	Text	27
Do the statues in between the columns at the Hall of Fame for Great Americans have arms?	MM	64
What is the full name of the NETA compound on which the drug Anovlar is based?	Text	53
Do the statues in the War Memorial, Hyde Park, Sydney wear the same hat?	MM	64
What is the full name of the protagonist of the Japanese light novel, manga and anime series, Shōnen Onmyōji?	Text	39
Do the statues of demons iat the gate of the main chapel of Wat Arun have the same color face?	MM	64
What is the function of a complete removable denture other than replacing the teeth?	Text	61
Do the stems of Mycena Haematopus mushrooms tend to be longer than their caps are wide?	MM	64
What is the furniture made out of at The Cathedrial of Learning?	MM	53
Do the stems of the Lewisia rediviva grow tall?	MM	64
What is the gender of the deities associated with wind in both Norse and Hindu mythology?	Text	39
Do the steps of the entrance of Petit Palais have hand rails?	MM	64
What is the gender of the figure holding a sword on the James Abram Garfield monument in San Francisco?	MM	59
Do the storefronts on both sides of the Sherlock Holmes Museum both have red boards around around the windows?	MM	64
What is the gender of the two statues in front of the Schloss Burgk Sophienhaus?	MM	59
Do the streets of Brick Lane have at least 4 buildings with neon signs in a row?	MM	64
What is the general agreed set of rules that govern the Great Britain road numbering scheme?	Text	61
Do the strings stick out more on the kora or the violin?	MM	9
What is the general name of the type of taxonomic rank that would be  directly above Corvus in classification of medium to large birds?	Text	9
Do the stripes on the Robert W. Woodruff Library of the Atlanta University Center, Inc. building run horizontally or vertically?	MM	64
What is the general shape that the foliage on the trees lining the Champs Elysees in Paris are trimmed into?	MM	19
Do the stripes on the body of the Pygoplites diacanthus and the body of the Grammistes Sexlineatus go in the same direction?	MM	64
What is the generic Chinese word for poetry that is written, spoken, or chanted in the Chinese language?	Text	9
Do the stripes on the chaetodon ulietensis go a different direction than the stripes on the grammistes sexlineatus?	MM	64
What is the geographical commonality between Manaus and the Amazon basin?	Text	61
Do the stripes on the jellyfish at the Kamo Aquarium run vertically or horizontally respective to its body?	MM	64
What is the geometric shape of the black stone that holds Jane Mansfield 's Hollywood Walk of Fame star?	MM	59
Do the stripes on the petals of the Paphiopedilum rothschildianum run vertically or horizontally?	MM	64
What is the geometric shape that makes for the topmost point of the smaller domes on the front of the Berlin Cathedral?	MM	59
Do the stripes on the side of the kash snapper run the same direction as the stripes on the side of the regal angelfish?	MM	64
What is the girl depicted in Portrait of a Young Girl by Raphael doing?	MM	61
Do the swan boats in Lake Eola Park go in the direction the swan's head is facing?	MM	64
What is the girl holding in Renoir's "Julie Manet"?	MM	61
Do the tables at both the Dining hall of St Catherine's College, Oxford and Christ Church Oxford Hall have coverings on them?	MM	64
What is the girl in  Public art - May Gibbs, South Perth doing?	MM	61
Do the tallest buildings at the Olympic Village in Pyeongchang and Vila Olímpica in Brazil have pointed roofs?	MM	64
What is the girl in Constantin Meunier's "Jeanne Meunier" doing?	MM	39
Do the tallest set of pipes on both the Christ Church's terracotta arch organ and  The organ at Christ Church, Portsdown both consist of three pipes?	MM	64
What is the goal of the branch of public health research which studies the end results ( outcomes) of the structure and processes of the health care system on the health and well-being of patients and populations?	Text	61
Do the the Bijou Theatre in Knoxville, Tennessee and the Belasco Theatre in Manhattan both have box seats?	MM	64
What is the graphic on the "I Love Khao San sign" on Khao Sign Road?	MM	59
Do the the main altar at Saint Louis Catholic Church in North Star, Ohio and the altar at Holy Family Catholic Church in Columbus, Ohio both have three main sections?	MM	64
What is the green Novel Hotel sign attached to?	MM	61
Do the the winning car of the 1950 Indianapolis 500 and the winning car of the 1952 Indianapolis 500 both utilize side exhaust?	MM	64
What is the green feature of a plant that the Arisaema triphyllum flower resembles?	MM	49
Do the three buildings on Union Square West, between 14th and 15th Streets, in Manhattan, New York City have the same or dissimilar styles of architectural design?	MM	64
What is the gridded exterior of the Queensland Gallery of Modern Art and the Gallery of_= Modern Art in Brisbane made of?	MM	61
Do the three command-level formations of the Indian Navy have the same responsibilities or different responsibilities?	Text	64
What is the grill pattern on the windows of the post office in Monroe Center, Illinois?	MM	61
Do the tiles on the floor of the Union TTC in Toronto have the same staggered layout as the tiles on the wall?	MM	64
What is the group of the kidney-shaped organs in the lymphatic system that drain the majority of lymph from the breasts?	Text	46
Do the tips of the Sempervivum tectorum stay brightly colored as it grows larger?	MM	64
What is the hair color of the ladies in Jean Auguste Dominique Ingres's "Tu Marcellus Eris" and Jacques-Louis David's "Portrait of Madame de Verninac?	MM	40
Do the tips of the bulbophyllum phalaenopsis point down or up?	MM	64
What is the hair color of the ladies in Vincenzo Catena's "Portrait of a Woman" and Jacopo Negretti's "Young Woman in a Blue Dress, with Fan"?	MM	40
Do the top floors of the Andaz West Hollywood Hotel and the Sunset Tower Hotel both have the same amount of windows?	MM	64
What is the head of the statues at the Civil War monument in Maine and the Confederate Monument in Kentucky covered with?	MM	39
Do the top or the sides of the nose of the space shuttle Atlantis have more circle-shaped indentations?	MM	61
What is the head on the Gold 20-stater of Eucratides wearing?	MM	27
Do the tops of the horns of the Odocoileus hemionus sitkensis curve forwards or backwards?	MM	64
What is the highest internal control institution of the party persecuting Falun Gong?	Text	28
Do the towers at Eagle Street in Brisbane, Australia reflect light?	MM	64
What is the highest object attached to the Astronaut Hall of Fame at Kennedy Space Center, Florida?	MM	59
Do the towers of St. Michael's Church and The Guildhall on Watergate Street both have a central spire on top?	MM	64
What is the highest object in the Navy Pier?	MM	38
Do the towns of Canaan, Vermont and Granville, New York both border a neighboring US state?	Text	64
What is the highest point of the state with a university that has campuses in Statesboro and Hinesville?	Text	58
Do the traditional women's clothing of both Bosnia and Laconi involve head coverings?	MM	64
What is the horse in Andrea del Verrocchio's "Statue of Bartolomeo Colleoni" doing?	MM	39
Do the traffic lights on Shibuya Crossing go vertical or horizontal?	MM	61
What is the housing that surrounds the 2008 Summer Olympics Torch made of?	MM	53
Do the traffic signal lights at 8th Avenue at 12th Street in Manhattan all light up at once?	MM	64
What is the incidence of a bilayered patellae?	Text	25
Do the trains that run both the 10th batch line 1 in  Athens, Greece and the 12th & I have lights on the top of them?	MM	64
What is the insect on top of the pink flower that is resting on the table in Henriette Geertruida Knip's painting titled Flowers in a Vase?	MM	35
Do the trees appear as full in Poplars as they do in Jeune Fille Sur La Colline?	MM	64
What is the interior color at both Luzmilla's and The Symposium?	MM	40
Do the trees at Newark Earthworks all lose their leaves at the same time?	MM	64
What is the interior color of both the Emmanuel Chinese Church building and the Mozilla London Snackbar?	MM	40
Do the trees in Central Park have any leaves when there is snow on the ground?	MM	64
What is the kind of media that Christopher Edward Nolan involves himself in and is where Dylan O'Brien stars in?	Text	61
Do the trees in front of 15-37 Newbury Street near the Public Garden, Boston, Massachusetts and 109 Newbury Street all have leaves on them?	MM	64
What is the kind of road in front of Toolboth Kirk?	MM	59
Do the trees in front of La Pedrera remain the same color through the seasons?	MM	64
